A,B,C,label
301.9197764,1118.658444,-91.12763342,148.7502233
6233.719571,225.2074202,-37.7975751,4410419.502
1342.829165,106.0084035,-144.0887934,1857.279937
-1297.124418,572.7908146,-252.8445621,-1990.978038
4049.262269,-158.6817365,-221.1295009,474144.1376
1038.055274,512.4895138,-247.3251095,554.7078801
4785.802383,1657.863537,-179.509666,1334239.624
-4088.319657,499.5643712,-115.1232917,-531581.4726
416.7306037,-926.7448597,-8.214678129,80.44688922
169.0635541,1107.860455,-188.3647679,76.12140819
2297.623253,690.1266502,-181.2391839,31350.97728
1320.899839,-31.7655556,-87.22046612,1736.702738
1273.04828,-120.2770373,-112.3201225,1390.968241
1166.282704,211.1335564,-181.090889,902.5705797
-2689.80969,475.8876215,-104.8314682,-65706.52164
4625.625341,178.4694483,-60.17131354,985723.772
-1002.737485,95.27470979,-174.0962959,-545.6934586
-1528.189312,706.9259451,-130.5682787,-4184.217338
858.7893681,977.5986589,-164.9843711,576.7113068
-3132.57409,-299.3501024,-242.4428625,-158223.4902
2095.161638,836.2741114,-36.79264145,22896.80254
-1846.793072,-240.9836505,-12.22519428,-10599.37406
-843.2705838,567.3168544,-160.0873497,-260.252957
5375.54295,-943.7986219,-194.5783195,1950280.449
-1991.797056,-1057.375131,-259.9341579,-24309.207
-950.7077936,-59.22099656,-66.7519871,-398.3435116
-1790.236622,95.57162424,-198.3607843,-9427.345696
-2132.961116,583.7212279,-97.78944685,-20661.38643
1182.518889,-290.3438282,-216.3181498,865.5766176
-2778.854062,230.2726102,-266.4568084,-83030.25099
-5050.735093,331.525655,-209.5930432,-1568503.821
1793.756594,-272.567449,-188.4070953,7542.248925
-4234.641294,1589.58088,-118.656631,-635875.3254
-1700.329051,458.9773095,-239.2843643,-7222.171516
-2801.588384,78.53497581,-201.0309359,-85787.50417
-3561.953069,-647.1838311,-214.007425,-308254.117
4758.958885,1587.781383,-250.8833309,1261672.585
3823.817106,-1061.073316,-22.81484645,365319.8226
-1648.507128,-217.0121369,-123.3353556,-6479.328068
2643.772915,-124.3127098,-219.5008002,54493.16597
-1858.23431,143.34173,-170.1171269,-11072.06811
482.5246671,1342.693438,-18.6210794,575.4276632
-2137.067555,-127.0574742,-211.5729735,-23540.24512
-1189.050224,-472.3517253,-194.2895125,-1688.873847
-8336.291595,1964.507318,-153.9313404,-18373282.75
2619.98078,531.6319902,-229.9997687,56592.29014
3248.938824,-557.9176913,-250.2326845,151100.7212
2845.857427,631.5303727,-145.8311453,90248.95544
-5455.227376,848.7677672,-183.2867295,-2248852.206
-469.686062,758.8336824,-122.8191042,-58.51928391
-2454.750893,752.5514458,-129.9138553,-42059.81773
-2360.34453,-2.694721532,-166.718822,-36725.4037
781.7268528,-585.7998199,-74.19735546,157.7508525
-3572.893415,-1132.536167,-171.1671085,-336259.9125
830.2177109,793.5078521,-212.4524951,327.9212331
989.455349,1444.956885,-174.1065527,2173.704462
-2287.46747,-485.251815,-69.00878511,-33102.38111
-3502.704485,456.4440827,-295.2406933,-258498.6187
1770.159674,691.5424036,-78.61482488,9466.290308
165.5240391,-142.5204455,-66.71031036,0.05661843344
-467.0079426,-206.3221865,-140.7002793,-19.73477243
-2199.517091,831.8184655,-112.8527221,-24527.77397
-4690.863984,-198.4597019,-78.97276503,-1092642.398
2229.493778,-782.5258406,-70.25319133,24298.79954
-2171.137826,-1127.314499,-124.7271335,-33567.94674
-5061.231808,86.46391165,-157.9789368,-1589849.785
2961.539906,1202.186284,-62.02360767,129349.4457
6332.80591,-152.2001745,-172.7093152,4582077.594
3569.266586,-56.36667608,-116.0239452,259755.9406
1039.800444,387.112724,-135.522244,585.5887929
3317.098252,-74.97286471,-129.3173741,178535.6331
4189.94053,738.7300508,-139.7669004,622589.9962
-2554.345112,14.52912378,-247.1439272,-55844.3587
-1246.653998,525.7035986,-203.1905668,-1584.694162
4312.138084,262.9029094,-148.353413,683548.8616
7.648577551,-147.6350505,-117.144625,-0.0347502739
-4775.825034,93.3110161,-164.5269582,-1192408.218
372.6279455,718.8943474,-291.7527018,31.60330067
2015.331646,-802.5134716,-159.7183495,14221.50757
-3145.701901,-31.30923765,-245.974981,-156097.6551
682.7620138,1203.055359,-80.48817219,623.8627968
-2779.934737,-404.7736472,-75.70436441,-84422.40232
-163.5850289,765.2343612,-262.9460063,-10.72543134
1604.611134,-108.620857,-272.793135,4064.052537
-1544.13548,-304.4351141,-159.4121561,-4999.769219
-2420.789955,-317.5764731,-61.87260313,-41902.54249
5860.153442,283.1870639,-173.2143636,3170964.033
-4166.0377,-553.461648,-156.6126841,-641512.8578
1873.335964,563.5448265,-226.5745721,10724.60619
4428.688999,636.0713809,-209.5703967,795988.8512
-3470.246629,-505.5487597,-110.0633525,-257203.727
-2685.883446,390.8306212,-113.8663798,-65699.6021
-1543.571671,785.3435359,-114.2244212,-4447.578222
-5323.528768,40.20514482,-149.4057867,-2046214.937
-3233.042906,-404.2802864,-202.1517377,-184882.7059
759.2481454,-796.9198113,-127.9462235,196.6465279
-533.2264011,-782.7823418,-180.6932221,-180.9631471
1092.971736,366.9344823,-49.43198023,815.1191184
-3097.149025,927.8251371,-165.5799449,-134457.1312
1726.320023,123.0510508,-201.8182153,6433.765333
994.1949959,-172.8915952,-135.3171889,381.4300159
1349.523061,-242.4975252,-246.8623807,1670.89987
924.6704694,1500.232943,-155.8919591,2111.107009
-2222.784248,1986.87398,-130.494437,-38875.53183
-73.28465742,-424.631083,-167.231289,-2.997857708
4879.849576,-1191.225047,-48.5936185,1230315.223
-1629.377924,205.5373775,-100.3794684,-5515.171032
-1842.084483,1055.447128,-116.3499862,-11066.11085
-3186.41492,1128.342816,-105.5656714,-153388.6555
-1188.375961,-681.1417754,-162.7008611,-1940.562784
1652.794401,429.3636779,-229.1235637,5475.527468
5345.579729,-12.84880855,-127.5112618,1982548.187
-1670.222979,-978.3352475,-99.89266843,-9733.720585
1292.7842,-547.0802734,-146.0549507,1510.255396
-4583.84104,405.4682138,-295.8180251,-982334.6553
1190.931556,338.7160846,-161.6896618,1082.538093
234.6099828,-283.3662487,-218.2548668,0.02859515065
2365.684987,-14.20482805,-108.1175325,32853.45907
1618.399108,1256.880669,-205.9971699,8213.574847
1022.053061,664.3579847,-108.8584066,720.880121
326.8961859,411.5977741,-257.8824522,3.934999714
-5739.528578,172.8240504,-186.3656408,-2973962.917
126.5391508,781.6690656,-152.4366032,13.97871631
-723.9918449,-497.9132188,-238.5021982,-245.4791124
9597.033685,901.8095547,-133.9443868,38652994.53
-5212.193608,-569.5221475,-250.6871461,-1967283.28
-520.6884893,688.2245799,-244.4598679,-62.05435767
235.4862603,-279.4927996,-50.61512322,0.6904398062
-1874.855848,-559.361504,-113.7702496,-13406.23045
-1472.601302,383.4691099,-169.1136496,-3441.799143
175.8579864,878.287362,-28.0910112,36.06476309
1375.903367,152.6647138,0.4615660706,2395.693311
-507.4483257,243.7770424,-158.6364405,-20.20142248
452.3254797,475.0368754,-40.65171082,22.57969932
-1037.742075,902.5672947,-126.469225,-865.6966281
4896.935598,17.29560757,-46.71727296,1300656.495
-1373.090248,1120.782221,-102.374214,-3200.776683
1996.880106,1063.758733,-30.53935663,20371.87901
6434.864657,180.335638,-58.11148605,5138969.433
-2777.757934,1511.938496,-124.2425565,-83653.94116
972.4905919,-155.9965406,-145.2283511,336.9509633
2526.604748,837.360115,-88.98818183,54302.36081
1534.832512,438.6049208,-116.3938715,4148.3908
-428.9740137,1002.703685,-158.2757304,-120.6829322
1499.09559,849.5423967,-61.57953936,4863.102605
6006.560502,614.6621113,-173.5087223,3664082.977
-645.5168304,338.3230229,-229.8306387,-70.60226269
-1551.52072,586.1174304,-207.8586832,-4581.288981
-2314.491598,-1655.863456,-176.7079765,-59460.49296
-2255.973665,1473.290114,-136.3290681,-32244.6234
2623.341169,-1449.314663,-109.3972467,59024.41801
3857.219348,1116.816399,-283.1361065,418001.3823
-761.7276267,102.4205022,-107.0726141,-132.4418961
851.1224888,-70.45355414,-260.2918171,144.4015443
-2530.528013,1169.406732,-215.3023442,-52067.2639
331.8667868,-946.9160685,-136.537361,46.00745955
1481.232411,1061.33625,-173.8246318,4931.174174
72.05100514,180.3191718,-273.1604167,-0.2090869066
-125.4902215,496.1178611,-204.2625393,-1.496671137
3068.974388,88.24295537,-164.1215222,120944.0124
812.5501738,200.6943366,-88.53861113,162.0162894
637.9349474,-453.3155785,-235.2373854,41.56149766
1748.552466,-969.4900078,-120.7999301,7600.641831
4946.861823,866.8688633,-71.81728047,1458655.57
3652.82589,653.7502655,-136.9819996,312472.6109
-3055.294283,233.6369243,-159.6583478,-128060.9839
-2828.33201,383.8613868,-247.5483523,-88914.44626
-589.317528,168.3673291,-40.87623418,-33.97845517
1650.087135,323.513654,-153.3136854,5555.337234
1915.50602,-317.0797731,-132.3486579,10854.10345
3698.823607,807.5325842,-158.3767251,337405.7825
5372.163018,494.7465122,-177.7990198,2078598.75
-827.4137687,31.57067184,-219.6974984,-233.4884838
3296.289398,-254.6627385,-179.442542,168169.8667
-5846.197915,423.4744596,-80.9250113,-3165549.874
-12.16843513,1236.044835,-156.4800903,18.77274066
171.3557793,583.6829171,-167.7912305,5.707721709
191.6076166,81.92786781,-190.0791821,-0.001769997213
-184.1889644,467.8088993,-240.7988967,-2.356682295
-2716.705713,-566.1414807,-127.8100288,-79577.84084
-2876.40234,1078.756577,100.3551749,-87090.43071
2418.239991,-357.3146876,-66.38089782,36332.12446
-1678.417499,1065.228652,-121.322911,-7303.187469
-41.0057441,-239.5785239,-96.47952345,-0.1749661277
-4819.539646,794.1766028,-56.76683255,-1184313.065
269.6232729,176.1307625,-45.46195979,0.8533437369
3591.463312,466.0486532,-157.1119848,278613.5858
4905.134735,904.0269493,-104.321042,1393784.414
-889.880609,-637.948081,-202.7577149,-617.9877185
-98.4552996,348.0295534,-213.3519263,-0.3225876298
-2791.677604,-698.3205427,-83.59959227,-91656.65491
3481.682186,-1211.312024,-165.4134075,222326.6242
734.2407606,1442.028502,13.35826592,1432.22755
-914.1828732,491.2017271,-191.0770354,-362.4028628
4894.090093,562.8640948,-31.40789425,1356226.3
-1231.011495,435.0999353,-193.1113168,-1462.176476
-2664.039148,10.75801059,-2.533308496,-62512.55229
-5915.984463,149.9462676,-131.289626,-3428911.191
-2269.273899,-1057.608364,-189.2661019,-41117.76038
295.1735446,-909.8066908,-252.8797766,12.83147622
1629.108957,958.1487949,-213.3912517,6693.825448
3539.711363,87.13444047,-162.901809,248537.5092
-1511.240378,700.2486621,-98.07339967,-3895.830289
-2617.705878,243.7265013,-123.7035019,-58608.64088
894.9265683,-1494.414432,-65.07447326,1441.115998
-5933.514317,211.7170211,-158.7570506,-3485918.448
4214.491245,37.14755806,-166.4793503,595966.2065
97.40227485,445.8915148,-73.48131003,1.122384904
-1471.008516,874.9723338,-221.9239837,-3875.220372
2431.242919,-467.7544352,-220.8162433,34938.52499
301.0173415,1502.353285,-174.343295,462.3165151
-4369.125958,442.3718407,-260.0119875,-766865.4679
672.1238891,-823.581484,-154.5111802,138.2141899
-449.6129691,-77.46080105,-67.51358206,-10.867604
1453.671495,997.3630093,-94.1479952,4632.71974
436.6434955,-257.8020878,-69.94549696,6.982883528
2377.896881,953.906727,-192.4995554,39853.98372
-1452.452635,-1101.54317,-175.6602538,-6513.441588
374.8567543,-464.3535282,-334.5248196,0.932843805
-1849.67005,-140.2771291,-182.2643132,-11511.13911
-1337.139651,-177.7691023,-177.415911,-2425.657915
493.1822986,-218.5166437,-127.5632268,10.60196443
3929.914343,-343.8632848,-228.9273788,402738.9453
3029.093458,589.0627626,-246.9933404,117280.0043
-2479.183747,191.3205064,-127.9809502,-45014.2463
1675.025584,602.2384472,-181.5142106,6473.2441
589.6961205,-413.9843405,-154.954486,31.40443881
-701.9336728,1423.53481,-193.4594663,-873.1070313
-2529.334497,-78.52555413,-33.51093932,-49413.25984
-4560.338692,498.8470202,-181.6264648,-930567.0362
-4501.356355,-454.3901855,-82.36416202,-911542.5756
-1188.42504,380.9238264,-225.1958538,-1256.291129
2412.611826,51.17983502,-142.1661425,36015.75629
-202.2292738,-1321.126143,-105.848188,-295.7297819
-2609.409725,-202.2228525,-205.6036731,-63034.1948
2295.063233,57.63151177,-200.8156098,27224.89628
510.6797327,-83.17986736,-181.9984088,10.47296067
2185.868812,-376.0230396,-62.87795146,21844.83923
-1807.896641,-195.1068947,-194.4337297,-10526.88896
-1370.570414,413.4821244,-103.7220811,-2326.35609
1091.010431,-665.2197553,-62.31468345,754.8385683
-1470.802325,178.7764983,-175.8717919,-3495.10371
-3868.193984,673.1549289,-218.9874625,-410962.4058
-2270.189071,742.4233077,-152.8400086,-28867.45445
3410.274631,-69.91408199,-143.2726656,204520.6987
155.9896782,1063.560639,-26.1202756,73.44653703
-3027.125396,473.7877013,-167.7722791,-120757.9726
-2559.553871,298.9099308,-266.0611484,-55023.46873
-3161.712697,874.8771857,-39.97013785,-143581.9123
2586.508225,-564.3649467,-112.0225082,49870.74193
-645.3830739,1542.472268,-121.4820251,-974.0858483
716.1384497,878.2290058,5.32232175,343.6024647
148.8365024,380.7518529,-322.3436061,1.074529239
-2325.876496,88.14319231,-308.1433887,-35829.82328
2896.65543,1120.608203,-58.9082645,114132.1903
4543.88979,171.95301,-186.2048072,874762.66
1824.992877,137.5533466,-136.564978,8922.401078
2239.846348,1338.358475,-139.5152861,36389.68015
2390.51085,727.6337757,-160.7199757,38872.66262
-1222.240592,200.6091426,-299.7469667,-1543.768681
936.8120799,-469.1124613,-140.0115547,302.3151554
4524.891457,-322.7554411,-271.5005091,815926.2153
-762.4558297,-699.783148,-98.83120419,-330.6693212
3661.014076,-36.61638195,-343.817773,276576.5673
-2064.399886,-6.028515513,-190.7990284,-19229.77338
2235.567199,474.2817084,-130.0873114,26638.17006
-2784.373604,895.1909272,-131.0908774,-78696.7599
-1523.316524,300.9388484,-177.9212474,-4101.219164
-894.5987076,328.1613647,-221.709193,-319.710287
4372.175232,590.4714733,-281.3530614,729363.8459
-118.8040948,-120.7881688,-152.2142776,-0.2192323734
1416.179923,286.6590744,-41.58646954,2796.556253
1217.712063,139.2812886,-225.7591938,1051.154101
-2374.163076,-936.7388251,-114.5777685,-46267.84203
4602.594957,302.3294263,-65.29550448,969624.9752
1732.014503,2377.523946,-150.4141796,33168.22756
2807.780748,767.1178549,-185.7797927,85338.88852
-2651.67523,1447.3602,-149.1635084,-66948.96273
227.6493525,227.9166205,-168.0177334,0.3515610828
-902.2605825,83.80144334,-54.75060435,-288.8641321
-2314.164976,477.0188034,-72.46348504,-30680.01738
-2178.438989,333.3332921,-155.2581176,-23667.65942
-1659.744209,-371.6878337,-63.49318408,-6765.637115
3066.630857,816.5996659,-165.0810525,134063.5003
5905.414159,242.3757763,-151.9044006,3300693.025
90.43233106,-352.4560559,-50.49676952,0.17447725
-2069.198775,28.84906845,-209.5405295,-19512.4087
1712.707702,326.8613398,-42.19751708,7230.70214
-1454.620792,1418.074454,-165.9930366,-5383.44128
2813.090467,1233.898747,-108.9759325,100474.8879
1693.323991,207.3153787,-144.6007802,6172.067226
2424.114648,209.3287125,-34.92723009,39604.18708
1964.459738,1600.041409,-33.61361285,26415.52847
-3971.379296,1578.512539,-170.7473812,-469619.4706
1299.579038,610.0400608,-254.6265277,1767.987291
3933.127928,-54.82188415,-300.9123956,402966.3381
641.8187474,1.368146815,-192.6404984,35.87157506
5618.00199,90.66600114,-76.59476509,2583983.126
507.0263834,-71.94379051,-231.4228319,8.696055094
-2010.771929,680.4525438,-112.0406188,-15606.34305
-1051.711021,489.2844201,-126.1246185,-663.9213923
1325.160084,-103.9350991,-128.2648118,1688.974498
-1463.758327,-355.7544019,-145.750637,-3921.969805
911.8863882,879.7266555,-185.3915523,566.2278156
2233.876847,-499.4559717,-58.5835384,24356.57864
1210.742185,231.8125684,-142.0712806,1145.003203
-1230.561245,-816.4202775,-127.6026549,-2455.2395
-302.3330783,1031.380484,-27.20272971,-74.17628039
1804.759658,-870.2371914,-189.8299364,8277.557052
1707.930282,-53.9520454,-81.44365335,6387.627811
4285.747429,-595.4294907,-158.8564519,629876.8195
2465.479411,-242.4559999,-144.2610025,39058.16938
3971.966117,416.5785488,-139.6451234,460573.793
-239.4757308,1030.22552,-240.7282637,-58.61702477
2423.257942,-370.0067177,-207.0929348,34626.28072
-3682.351926,-431.0773361,-174.5993597,-347244.3091
-1607.55991,-796.7259575,-171.2228414,-7778.282479
2511.752568,45.04696544,-172.6953467,43539.53465
-1409.195667,-534.5964052,-189.2985329,-3747.707346
-2807.257007,1123.190301,-184.6592558,-84496.45624
-341.1622815,-171.5040219,-166.0609127,-5.74098182
2246.9444,729.8360031,-174.3863656,28536.03296
-3589.485742,26.75446621,-191.1700031,-292622.3465
-2168.450718,-517.6080351,-76.15152123,-25890.46437
-2453.983675,145.0350239,-271.256852,-45534.45589
-6131.512062,-567.6202931,-136.9611151,-4278064.133
-4400.622655,-688.0124289,-246.0722861,-871167.1316
-1420.574846,368.1620212,-140.017127,-2834.910286
5546.345154,876.4155713,-275.9829669,2461494.683
-772.3532615,-426.3959684,-139.7287007,-233.2195477
3269.814461,-157.0741799,-104.471808,166338.7699
1919.111769,650.8292538,-97.61630664,13539.48724
-6814.391769,882.990818,-132.109208,-6772899.091
3342.92605,-445.7207069,-196.5431619,178077.5998
-3442.08821,1523.269893,-99.30471599,-230250.2094
-1739.535721,64.36831764,-93.56567662,-7754.609677
-2047.694654,1368.545888,-187.8420417,-20550.18011
3244.696975,311.4288153,-261.6131606,158657.0381
2017.69089,634.8974722,-201.8397216,16095.51704
2537.89079,-850.2115454,-121.9045133,45613.53209
-673.5028189,531.6201034,-167.5417156,-97.40563251
3372.530121,-724.58143,-198.0188786,185186.9023
621.8284576,-47.14079921,-219.3717184,28.22379012
2208.106705,688.1678732,-145.155016,26311.30751
3024.665614,875.6318299,-120.6838175,129096.8262
468.5020763,364.3819473,-159.3559558,12.74240147
-3474.10003,-283.9298839,-266.5537464,-263598.2019
-1379.134389,-54.57402489,-249.3229889,-2845.473046
-1891.321637,-246.7254521,-27.48003003,-12045.3584
1339.76327,-173.4092451,-178.9341229,1704.261227
1945.192947,957.1807518,-100.6202939,16382.06778
741.4505062,475.7969243,-122.7402788,132.6498687
280.4085939,519.9509085,-220.1488463,6.631078117
122.8483989,817.0967923,-160.8224254,16.38569126
467.7840091,120.7118789,-74.14554203,9.69605146
-724.7076532,1870.582014,-131.0364219,-2263.506613
2690.188556,944.7752133,-222.6434505,71018.8206
2440.369806,197.9031707,-140.437954,38969.18342
2612.752988,1267.630947,-123.7745771,71564.12919
-2797.596143,-200.9504135,-77.64495527,-84354.53679
-3801.20375,326.3479507,-105.0424877,-371806.0744
-1183.920614,1245.414908,-205.6671212,-2218.361758
2656.163615,1200.611183,-137.9876236,74997.54943
-7274.334706,4.156782178,-96.11399796,-9621097.024
590.0823326,340.7335777,-30.9920016,45.81574097
3736.512636,881.5039915,-169.8752969,357293.6019
-869.638979,276.0179896,-118.4605684,-252.0907568
-3464.781461,132.853204,-58.68873742,-234153.0709
